row_id,attack_id,original_claim,original_evidence,adversarial_claim,adversarial_evidence,gold_label,verdict,verdict_raw,flipped,reason,fluency,meaning_preserved,excluded,gate_reason
475,CA_CHAR_05_HomoglyphPerturbation,Kay Kay Menon की 'आदर्श बाल विद्यालय' सीरीज अमेजन प्राइम पर रिलीज हो चुकी है।,TV9 भारतवर्ष के मुताबिक इतना ही पता चलता है कि के के मेनन स्टारर 'आदर्श बाल विद्यालय' अमेजन प्राइम पर रिलीज होते ही चर्चा में आ गई है. आगे कोई पुख्ता जानकारी नहीं मिलती।,Kay Kay Menon की 'आदर्श बाल विद्यालय' सीरीज अमेजन प्राइम पर रिलीज हो​ चुकी है।,,NEI,NEI,NEI,False,baseline_failure,,,False,
476,CA_CHAR_05_HomoglyphPerturbation,बंगाल के दुर्गापुर में खेती के जानवर ले जा रहे लोगों से मारपीट का वीडियो कसाइयों की गिरफ्तारी के भ्रामक दावे से वायरल।,"बंगाल में कसाइयों के पकड़े जाने का दावा पूरी तरह झूठ, वीडियो में दिख रहे पीड़ित असल में किसान थे। हाल के दिनों में पश्चिम बंगाल सरकार की तरफ से बकरीद के त्योहार को लेकर एक नई गाइडलाइन जारी की गई थी। जिसके तहत राज्य में बिना वैध स्वास्थ्य प्रमाणपत्र के पशु वध करने पर कानूनी रोक लगाने व खुले में पशुओं की कुर्बानी न देने के स्पष्ट निर्देश दिए गए थें। वहीं प्रशासन की तरफ से चेतावनी दी गई कि नियमों की अनदेखी करने या आदेश का उल्लंघन करने वाले लोगों के खिलाफ सख्त कानूनी कार्रवाई अमल में लाई जाएगी। इसी संदर्भ से जोड़ते हुए इंटरनेट पर एक वीडियो वायरल हुआ है, जिसमें कुछ लोगों की भीड़ मुस्लिम बुजुर्गों को रस्सी से बांधकर धमकाती व उनके साथ अभद्र व्यवहार करती दिख रही है। दावा किया जा रहा है कि बंगाल की नई बीजेपी सरकार में कुर्बानी के लिए अवैध तरीके से गाय बेचने आए कसाइयों को पकड़ा गया और उन्हें पुलिस के हवाले कर दिया गया। वीडियो को फेसबुक पर इस कैप्शन के साथ साझा किया जा रहा है… चिच्चाभूलगएथेकिअबइनकीबाज़ीसरकारमेंनहींहै..बंगालमेंकुर्बानीकेलिएगायबेचनेआयेदोकसाइयोंकोगौपुत्रोंनेरंगेहाथोंपकड़लिया…दोनोंकेपासनतोगायकामालिकहोनेकाकोईप्रमाणथानहीखुदकेभारतीयहोनेका..हिन्दुओंनेदोनोंकोपुलिसकोसुपुर्दकिया। फेसबुक पोस्ट।आर्काइव पोस्ट अनुसंधानसेपताचलताहैकि… हमने जांच की शुरुआत में वायरल वीडियो से फ्रेम लेकर गूगल रिवर्स इमेज पर सर्च किया। परिणाम में हमेंThe Siasat Dailyके एक्स अकाउंट पर वायरल वीडियो मिला। यहां वीडियो को 3 अगस्त 2025 को शेयर किया गया है। पोस्ट में बताया गया है कि पश्चिम बंगाल के दुर्गापुर में शुक्रवार,1 अगस्त को कृषि उद्देश्यों के लिए मवेशियों को ले जा रहे मुस्लिम मवेशी व्यापारियों के एक समूह पर बीजेपी के कार्यकर्ताओं ने हमला कर दिया। उपद्रवियों के खिलाफ मामला दर्ज किया गया और दो लोगों को गिरफ्तारी हुई। https://twitter.com/TheSiasatDaily/status/1951998107497213996?s=20 फिर हमेंइंडिया टुडेकी रिपोर्ट मिली जो 2 अगस्त 2025 को प्रकाशित की गई थी। रिपोर्ट के अनुसार, दुर्गापुर में कोक ओवन पुलिस थाना क्षेत्र के अंतर्गत गैमन ब्रिज के पास हुई एक घटना के बाद तनाव बढ़ गया। असल में भाजपा युवा शाखा के सदस्यों ने कथित तौर पर मवेशियों से भरी एक पिकअप वैन को रोका और उसमें सवार लोगों पर हमला किया, उन्हे",बंगाल के दुर्गापुर में खेती के जानवर ले जा रहे लोगों से मारपीट का वीडियो कसाइयों की गिरफ्तारी के भ्रामक दावे से​ वायरल।,,REF,REF,REF,False,baseline_failure,,,False,
477,CA_CHAR_05_HomoglyphPerturbation,नाइजीरिया में प्रदर्शन का वीडियो तमिलनाडु में बिहारी मजदूरों पर हो रहे अत्याचार के नाम से वायरल।,"वायरल वीडियो तमिलनाडु में बिहारी मजदूरों पर हो रहे अत्याचार का नहीं है बल्कि ये नाइजीरिया में नोट्बंदी के खिलाफ हो रहे विरोध प्रदर्शन का है। तमिलनाडु में बिहारी मजदूरों पर अत्याचारों कीख़बरोंके बीच सोशल मीडिया पर तरह तरह के असंबंधित वीडियो शेयर किए जा रहे हैं। इसी के चलते सोशल मीडिया पर एक वीडियो वायरल हो रहा है जिसमे हम लोगों को आगजनी की वजह से उठते धुएं के बीच इधर उधर भागते हुए देख सकते है। इस वीडियो को शेयर करते हुए दावा किया जा रहा है कि तमिलनाडु में बिहारी मजदूरों को भगा भगाकर हत्या की जा रही है। सोशल मीडिया पर वायरल वीडियो के कैप्शन में लिखा गया है की “तमिलनाडु के लोग बिहारियों को मार रहे हैं और हत्या भी कर रहे हैं।” इन्स्टाग्राम पोस्ट।आर्काइव लिंक अनुसंधान से पता चलता है की… जाँच की शुरुवात हमने वायरल वीडियो को छोटे फ्रेम्स में तोड़कर गूगल पर रिवर्स इमेज सर्च करने से की, परिणाम से हमें ये वीडियो फेसबुक पर 7 फरवरी को उपलब्ध मिला। इस वीडियो के कैप्शन में लिखा गया है कि ये वीडियो अफ्रीका के नाइजीरिया में ओगुन नामक एक राज्य के राजधानी से है जहाँ अबेओकुटा में नायरा के कमी के वजह से विरोध प्रदर्शन हुआ था। इस बात को ध्यान में रखा जाए की वायरल वीडियो और फेसबुक वीडियो एक जैसे नहीं है, बल्कि उनमें थोड़ा अंतर है। इस वीडियो को एक ही जगह से शॉट किया गया है, दोनों वीडियो में काफी समानताय देख सकते है। इस वीडियो कोसहारा रिपोर्टरने अपने आधिकारिक फेसबुक अकाउंट से शेयर किया है। इसके आलावा हमें इस घटना का एक और लम्बा वीडियो मिला जिसेओडूडूवा टीवी रेडियोके फेसबुक पेज पर अपलोड किया गया है। इस वीडियो को 7 फरवरी 2023 को इस कैप्शन के साथ अपलोड किया गया है – “ईंधन की कमी और नायरा की कमी के कारण अबेओकुटा में हो रहा है।” आगे हमने वायरल वीडियो में दिख रहे लोकेशन को गूगल मैप्स पर ढूँढा, जिसे आप नीचे देख सकते है। ये ब्रिज नाइजीरिया के अबेओकुटा शहर के शोपन मॉल के पास है। नीचे आप इस ब्रिज और वायरल वीडियो में दिख रहे दृश्यों की समानताए देख सकते है, जिससे हम स्पष्ट हो सकते है कि वायरल वीडियो नाइजीरिया से है नाकि तमिलनाडु से है। इस वीडियो के दुसरे वर्शन कोवीदिन नाइजीरियाने 7 फरवरी 2023 को नाइरा के कमी के कारण हो रहे विरोध प्रदर्शन के नाम से अपलोड किया गया है। नाइजीरिया में क्या हुआ है? नाइजीरिया",नाइजीरिया में प्रदर्शन का वीडियो तमिलनाडु में बिहारी​ मजदूरों पर हो रहे अत्याचार के नाम से वायरल।,,REF,REF,REF,False,no_flip,,,False,
478,CA_CHAR_05_HomoglyphPerturbation,रैपर बादशाह को दुबई पुलिस ने ड्रग्स केस में हिरासत में लिया।,"आजतक फैक्ट चेक ने पाया कि वायरल वीडियो दुबई के एक क्लब इवेंट का था, जिसमें बादशाह सुरक्षा घेरे के साथ बाहर निकल रहे थे। पुलिस हिरासत या ड्रग्स केस से जुड़ी कोई पुष्ट रिपोर्ट सामने नहीं आई।",रैपर बादशाह को दुबई पुळिस ने ड्रग्स केस में हिरासत में लिया।,,REF,REF,REF,False,no_flip,,,False,
479,CA_CHAR_05_HomoglyphPerturbation,लेख में बताया गया है कि हाथी पर्वत और मैठाणा में लैंड स्लाइड मिटिगेशन पूरी तरह असफल रहा।,लेख में इन दोनों स्थानों पर इस तकनीक के सफल होने की जानकारी दी गई है।,लेख में बताया गया है​ कि हाथी पर्वत और मैठाणा में लैंड स्लाइड मिटिगेशन पूरी तरह असफल रहा।,,REF,REF,REF,False,no_flip,,,False,
480,CA_CHAR_05_HomoglyphPerturbation,अभिनेता असरानी ने हालिया चुनावों के दौरान भाजपा की आलोचना करते हुए यह वीडियो रिकॉर्ड किया था।,"वीडियो के प्रमुख फ्रेम की जांच से पता चला कि यह क्लिप चुनावों से पहले की है। इसे नए चुनावी घटनाक्रम से जोड़कर साझा किया गया, जबकि मूल वीडियो का उस चुनाव से कोई संबंध नहीं था",अभिनेता असरानी ने हालिया चुनावों के दौरान भाजपा की आलोचना करते हु​ए यह वीडियो रिकॉर्ड किया था।,,REF,REF,REF,False,no_flip,,,False,
481,CA_CHAR_05_HomoglyphPerturbation,रणबीर कपूर 'धूम 4' में नजर आएंगे।,इंडिया टीवी ने केवल इतना बताया कि रणबीर कपूर ने हाल ही में अपने अपकमिंग प्रोजेक्ट्स के बारे में बात की। बाकी विवरण अनुपलब्ध है।,रणबीर कपूर 'धूम 4' में नजर आएंग़े।,,NEI,NEI,NEI,False,no_flip,,,False,
482,CA_CHAR_05_HomoglyphPerturbation,तकनीकी कारणों के चलते पायलट ने इमरजेंसी लैंडिंग का फैसला लिया था।,लेख में तकनीकी कारणों से पायलट द्वारा इमरजेंसी लैंडिंग का निर्णय लेने का उल्लेख है।,तकनीकी कारणो​ं के चलते पायलट ने इमरजेंसी लैंडिंग का फैसला लिया था।,,SUP,SUP,SUP,False,no_flip,,,False,
483,CA_CHAR_05_HomoglyphPerturbation,"मतदाता पंजीकरण का आवेदन संबंधित ईआरओ/एईआरओ को, डाक से, बीएलओ के माध्यम से या ऑनलाइन दायर किया जा सकता है।","निर्वाचन आयोग के FAQ में आवेदन जमा करने के लिए ईआरओ/एईआरओ, डाक, बीएलओ और ऑनलाइन माध्यमों का विवरण दिया गया है।","मतदाता पंजीकरण का आवेदन संबंधित ईआरओ/एईआरओ को, डाक से, बीएलओ के माध्यम से या​ ऑनलाइन दायर किया जा सकता है।",,SUP,SUP,SUP,False,no_flip,,,False,
484,CA_CHAR_05_HomoglyphPerturbation,'वेलकम टू द जंगल' फिल्म का 30 दिनों का कलेक्शन अज्ञात है।,एबीपी न्यूज़ की रिपोर्ट में सिर्फ इतना बताया गया कि अक्षय कुमार की कॉमेडी फिल्म 'वेलकम टू द जंगल' की रिलीज को 30 दिनों का वक्त हो गया है. तारीख या आंकड़ों का उल्लेख नहीं है।,'वेलकम टू द जंगल' फिल्म का 30 दिनों का कलेक्शन अज्ञात है​।,,NEI,NEI,NEI,False,baseline_failure,,,False,
485,CA_CHAR_05_HomoglyphPerturbation,लगातार बारिश के बावजूद डाकपत्थर बैराज का कोई भी गेट नहीं खोला गया।,लेख में इसके विपरीत सभी गेट खोले जाने की जानकारी दी गई है।,लगातार बारिश के बावजूद डाकपत्थर बैराज का कोई भी गेट नहीं खोला ग़या।,,REF,REF,REF,False,no_flip,,,False,
486,CA_CHAR_05_HomoglyphPerturbation,डिजिटल कृषि मिशन के तहत 7.63 करोड़ से अधिक किसान आईडी बनाई गई थीं।,पीआईबी की हिंदी विज्ञप्ति में डिजिटल कृषि मिशन के अंतर्गत 7.63 करोड़ से अधिक किसान आईडी बनाए जाने का उल्लेख है।,डिजिटल कृषि मिशन के तहत 7.63 करोड़ से अधिक किसान आईडी बनाई गई थी​ं।,,SUP,SUP,SUP,False,no_flip,,,False,
487,CA_CHAR_05_HomoglyphPerturbation,भारत में ईवीएम निजी कंपनियां बनाती हैं।,निर्वाचन आयोग के अनुसार ईवीएम भारत इलेक्ट्रॉनिक्स लिमिटेड और इलेक्ट्रॉनिक्स कॉरपोरेशन ऑफ इंडिया लिमिटेड जैसे सार्वजनिक उपक्रमों द्वारा बनाई जाती हैं।,भारत में ईवी​एम निजी कंपनियां बनाती हैं।,,REF,REF,REF,False,no_flip,,,False,
488,CA_CHAR_05_HomoglyphPerturbation,शाहरुख खान ने अपने आधिकारिक एक्स अकाउंट से छात्रों के समर्थन में वायरल हो रहा संदेश स्वयं पोस्ट किया था।,तथ्य-जांच के दौरान संबंधित पोस्ट अभिनेता के सत्यापित एक्स अकाउंट पर नहीं मिली। रिपोर्ट में स्पष्ट किया गया कि प्रसारित स्क्रीनशॉट वास्तविक नहीं है।,शाहरुख खान ने अपने आधि​कारिक एक्स अकाउंट से छात्रों के समर्थन में वायरल हो रहा संदेश स्वयं पोस्ट किया था।,,REF,REF,REF,False,no_flip,,,False,
489,CA_CHAR_05_HomoglyphPerturbation,असम में भारी बारिश के बावजूद किसी भी प्रकार का भूस्खलन नहीं हुआ।,लेख में स्पष्ट रूप से कई स्थानों पर लैंडस्लाइड होने का उल्लेख है।,असम में भारी बारिश के बावजूद किसी भी​ प्रकार का भूस्खलन नहीं हुआ।,,REF,REF,REF,False,no_flip,,,False,
490,CA_CHAR_05_HomoglyphPerturbation,प्रियंका चोपड़ा 'वाराणसी' की शूटिंग के लिए हैदराबाद पहुंचीं।,"TV9 भारतवर्ष के मुताबिक, प्रियंका चोपड़ा अपनी अपकमिंग फिल्म 'वाराणसी' की शूटिंग के लिए हैदराबाद पहुंच गई हैं.",प्रियंका चोपड़ा 'वारा​णसी' की शूटिंग के लिए हैदराबाद पहुंचीं।,,SUP,SUP,SUP,False,no_flip,,,False,
491,CA_CHAR_05_HomoglyphPerturbation,लेख में मलबे से हुए कुल आर्थिक नुकसान की आधिकारिक राशि बताई गई है।,लेख में किसी कुल आर्थिक नुकसान की आधिकारिक राशि का उल्लेख नहीं है।,लेख में मलबे से हुए कुल आर्थिक नुकसान की आधिकारिक राशि बताई ग़ई है।,,NEI,REF,REF,False,baseline_failure,,,False,
492,CA_CHAR_05_HomoglyphPerturbation,ईवीएम का उपयोग किसी दूसरे देश में नहीं होता।,"निर्वाचन आयोग के स्पष्टीकरण के अनुसार अमेरिका, ब्राजील, नामीबिया और भूटान सहित अन्य देशों में भी इलेक्ट्रॉनिक वोटिंग मशीनों का उपयोग होता है।",ईवीएम का उपयोग किसी दूसरे दे​श में नहीं होता।,,REF,REF,REF,False,no_flip,,,False,
493,CA_CHAR_05_HomoglyphPerturbation,तीसरे चरण के सात मई के प्रेस नोट में डाक मतपत्रों की अंतिम कुल संख्या 10 लाख बताई गई थी।,पीआईबी की हिंदी विज्ञप्ति केवल यह कहती है कि विस्तृत सांख्यिकीय आंकड़े जांच और पुनर्मतदान के बाद प्रकाशित होंगे; इसमें डाक मतपत्रों की अंतिम कुल संख्या नहीं दी गई है।,तीसरे चरण के सात मई के प्रेस नोट मे​ं डाक मतपत्रों की अंतिम कुल संख्या 10 लाख बताई गई थी।,,NEI,REF,REF,False,baseline_failure,,,False,
494,CA_CHAR_05_HomoglyphPerturbation,लेख में बताया गया है कि भारतीय वायुसेना ने लाचेन में फंसे किसी भी पर्यटक को नहीं निकाला।,लेख में एमआई-17 हेलीकॉप्टरों द्वारा कई पर्यटकों को सुरक्षित निकाले जाने की जानकारी दी गई है।,लेख में बताया गया है कि भारतीय वायुसेना ने लाचेन में फ़ंसे किसी भी पर्यटक को नहीं निकाला।,,REF,REF,REF,False,no_flip,,,False,
495,CA_CHAR_05_HomoglyphPerturbation,"वर्ष 2014 से 2023 के अंत तक 1,562 पुराने और अनावश्यक कानून निरस्त किए जा चुके थे।","पीआईबी की वर्षांत समीक्षा 2023 में 2014 से अब तक 1,562 पुराने और अनावश्यक कानून निरस्त किए जाने का उल्लेख है।","वर्ष 2014 से​ 2023 के अंत तक 1,562 पुराने और अनावश्यक कानून निरस्त किए जा चुके थे।",,SUP,SUP,SUP,False,no_flip,,,False,
496,CA_CHAR_05_HomoglyphPerturbation,नसीरुद्दीन शाह ने ‘द केरला स्टोरी’ पर विवाद के बीच कहा था कि उन्होंने यह फिल्म नहीं देखी और देखने का इरादा भी नहीं है।,"रिपोर्ट में नसीरुद्दीन शाह के इंटरव्यू का हवाला दिया गया, जिसमें उन्होंने फिल्म पर चल रही बहस पर टिप्पणी की और कहा कि वे इसे देखने नहीं जा रहे। बयान को संदर्भ सहित प्रकाशित किया गया था।",नसीरुद्दीन शाह ने ‘द केरला स्टोरी’ पर विवाद के बीच कहा था कि उन्होंने यह फिल्म नहीं देखी और देखने का इरादा भी नहीं है​।,,SUP,SUP,SUP,False,no_flip,,,False,
497,CA_CHAR_05_HomoglyphPerturbation,प्रशासन ने लोगों से नदी-नालों के किनारे नहीं जाने की अपील की।,लेख में प्रशासन द्वारा यह अपील किए जाने का उल्लेख है।,प्रशासन ने लोगों से नदी-नालों के​ किनारे नहीं जाने की अपील की।,,SUP,SUP,SUP,False,no_flip,,,False,
498,CA_CHAR_05_HomoglyphPerturbation,सरकार भविष्य में अग्निपथ योजना को 'सैनिक सम्मान योजना' नाम से लागू करेगी।,"न्यूज़चेकर हिंदी के साक्ष्य में मौजूदा वायरल दस्तावेज और उसमें बताए बदलावों को फर्जी कहा गया है, लेकिन भविष्य के किसी नीति-निर्णय का प्रमाण नहीं है।",सरकार भविष्य में अग्निपथ योजना को 'सैनि​क सम्मान योजना' नाम से लागू करेगी।,,NEI,NEI,NEI,False,no_flip,,,False,
499,CA_CHAR_05_HomoglyphPerturbation,विराट कोहली ने सार्वजनिक रूप से घोषणा की कि वह अनुष्का शर्मा और बच्चों के साथ स्थायी रूप से लंदन शिफ्ट हो गए हैं।,"एबीपी न्यूज़ की रिपोर्ट में विराट-अनुष्का के लंदन में देखे जाने और शिफ्टिंग की अटकलों का उल्लेख था, लेकिन विराट कोहली की किसी आधिकारिक घोषणा का हवाला नहीं दिया गया। लेख ने इसे सोशल मीडिया चर्चा के रूप में पेश किया।",विराट कोहली ने सार्वजनिक रू​प से घोषणा की कि वह अनुष्का शर्मा और बच्चों के साथ स्थायी रूप से लंदन शिफ्ट हो गए हैं।,,REF,REF,REF,False,baseline_failure,,,False,
500,CA_CHAR_05_HomoglyphPerturbation,खसरे वाले हर बच्चे में एक ही दिन चकत्ते दिखाई देते हैं।,"डब्ल्यूएचओ खसरे के लक्षणों और चकत्तों की चर्चा करता है, लेकिन हर बच्चे के लिए एक ही दिन की निश्चित समय-सीमा नहीं देता।",खसरे वाले हर बच्चे में एक ही​ दिन चकत्ते दिखाई देते हैं।,,NEI,REF,REF,False,baseline_failure,,,False,
501,CA_CHAR_05_HomoglyphPerturbation,दिसंबर 2025 तक सुकन्या समृद्धि योजना में 4.53 करोड़ से अधिक खाते खोले जा चुके थे।,पीआईबी की हिंदी विज्ञप्ति में दिसंबर 2025 तक सुकन्या समृद्धि योजना के 4.53 करोड़ से अधिक खाते खोले जाने का उल्लेख है।,दिसंबर 2025 तक सुकन्या समृद्धि योजना मे​ं 4.53 करोड़ से अधिक खाते खोले जा चुके थे।,,SUP,,,False,unusable_verdict,,,False,
502,CA_CHAR_05_HomoglyphPerturbation,टीबी संक्रमण घटाने में अच्छी तरह हवादार स्थान महत्वपूर्ण होते हैं।,डब्ल्यूएचओ स्वास्थ्य संस्थानों और अन्य संस्थानों में टीबी संक्रमण घटाने के लिए अच्छी तरह हवादार स्थानों को महत्वपूर्ण बताता है।,टीबी संक्रमण घटाने में अच्छी तरह हवादार स्थान महत्वपूर्ण होते है​ं।,,SUP,SUP,SUP,False,no_flip,,,False,
503,CA_CHAR_05_HomoglyphPerturbation,जमीन विवाद को लेकर दो पक्षों में हुई लड़ाई के वीडियो को सांप्रदायिक दावे से वायरल…,"बुर्का पहने एक महिला और एक शख्स के बीच लड़ाई का एक वीडियो सोशल मीडिया पर तेजी से वायरल हो रहा है। इस वीडियो को सांप्रदायिक एंगल के साथ शेयर कर दावा किया जा रहा है कि प्रयागराज में दबंगों ने एक मुस्लिम महिला पर खुलेआम तमंचा लहराया और फायरिंग की। वीडियो को शेयर कर यूजर सरकार पर निशाना साध रहे हैं। वायरल वीडियो के साथ यूजर ने लिखा है- प्रयागराज में मुस्लिम महिला पर दबंगो ने कथित तौर पर खुलेआम तमंचा लहराते हुए फायरिंग करदी, और मुख्यमंत्री का कहना है की प्रदेश अपराधमुक्त हो गया है। फेसबुक।आर्काइव अनुसंधान से पता चलता है कि… पड़ताल की शुरुआत में हमने वायरल वीडियो के तस्वीरों का रिवर्स इमेज सर्च किया। परिणाम में वायरल वीडियो की तस्वीर हमेंइंस्टाग्रामपर मिला। जानकारी के अनुसार, बुधवार को ईसीपुर चौराहे के पास जमीन के सौदे को लेकर दो पक्षों में कहासुनी हुई। विवाद बढ़ने पर मारपीट शुरू हो गई और इसी दौरान एक युवक ने तमंचे से फायरिंग कर दी। गोली एक युवक की जांघ में लगी, जिससे वह घायल हो गया। बताया जा रहा है कि जमीन के सौदे में एडवांस रकम देने के बावजूद रजिस्ट्री नहीं हो पाई थी। इसी बात को लेकर दोनों पक्षों के बीच लंबे समय से विवाद चल रहा था। सोमवार को पैसे मांगने पर यह विवाद हिंसक रूप ले लिया। मिली जानकारी की मदद लेते हुए अधिक सर्च करने पर वायरल वीडियो की रिपोर्ट हमें‘दैनिक भास्कर’की वेबसाइट पर मिली। इस रिपोर्ट को 2 दिन पहले प्रकाशित किया गया था। रिपोर्ट के अनुसार, घटना प्रयागराज बहादुरपुर के झूंसी थाना क्षेत्र की है। घटना दो पक्षों के बीच पैसों और जमीन को लेकर हुए विवाद का है। दरअसल, दोनों पक्ष जमीन लेन-देन का सौदा कर रहे थे। एक पक्ष ने जमीन खरीदने के लिए एडवांस रकम भी दे दी थी, लेकिन फिर भी रजिस्ट्री नहीं हो पाई थी। इसी को लेकर दोनों के बीच हुए विवाद ने हिंसक रूप ले लिया। हमें दावे से जुड़े ‘प्रयागराज न्यूज़’ की एक रिपोर्ट भी मिली, जिसमें इस घटना का पूरा ब्योरा और आरोपियों की पहचान बताई गई थी। रिपोर्ट के अनुसार आरोपियों की पहचान इस प्रकार हुई, 1. सोनू उर्फ समसुद्दीन अहमद (32) पुत्र स्वर्गीय फरमूद अहमद उर्फ बच्चे, निवासी इसीपुर मलावा खुर्द, झूंसी थाना क्षेत्र, जिला प्रयागराज। 2. इंजमाम (26) पुत्र कमरुल हसन उर्फ गुडडू निवासी 123 सदियाबाद बड़ा बघाड़ा, कर्नलगंज थाना क्षेत्र, ज",जमीन विवाद को लेकर दो पक्षों में हुई लड़ाई के वीडियो को सांप्रदायिक दा​वे से वायरल…,,REF,,,False,unusable_verdict,,,False,
504,CA_CHAR_05_HomoglyphPerturbation,अंगूर के बीज का अर्क कैंसर की रोकथाम करता है।,एनसीसीआईएच के अनुसार अंगूर के बीज के अर्क सहित कई सप्लीमेंट के कैंसर-रोकथाम प्रभावों पर साक्ष्य इतने सीमित हैं कि निष्कर्ष नहीं निकाला जा सकता।,अंग़ूर के बीज का अर्क कैंसर की रोकथाम करता है।,,NEI,,,False,baseline_failure,,,False,
505,CA_CHAR_05_HomoglyphPerturbation,अगरतला में प्रधानमंत्री आवास योजना-शहरी और ग्रामीण के तहत दो लाख से अधिक लाभार्थियों के लिए गृह प्रवेश कार्यक्रम की घोषणा की गई थी।,17 दिसंबर 2022 की विज्ञप्ति में पीएमएवाई-शहरी और ग्रामीण के तहत दो लाख से अधिक लाभार्थियों के लिए गृह प्रवेश कार्यक्रम का उल्लेख है।,अगरतला में प्रधानमंत्री आवास यो​जना-शहरी और ग्रामीण के तहत दो लाख से अधिक लाभार्थियों के लिए गृह प्रवेश कार्यक्रम की घोषणा की गई थी।,,SUP,SUP,SUP,False,no_flip,,,False,
506,CA_CHAR_05_HomoglyphPerturbation,माइग्रेन का प्रभाव केवल दर्द तक सीमित रहता है।,डब्ल्यूएचओ माइग्रेन में प्रकाश के प्रति संवेदनशीलता का उल्लेख करता है।,माइग्रेन का​ प्रभाव केवल दर्द तक सीमित रहता है।,,REF,REF,REF,False,no_flip,,,False,
507,CA_CHAR_05_HomoglyphPerturbation,Karnataka: शिमोगा सरकारी कॉलेज में तिरंगा हटाकर नहीं लहराया गया भगवा झंड़ा,"Byline- शिमोगा के गवर्नमेंट फर्स्ट ग्रेड कॉलेज के प्रिंसिपल और शिमोगा पुलिस अधीक्षक (एसपी) ने फैक्ट क्रेसेंडो को पुष्टि करते हुए कहा कि कॉलेज में खंबे पर तिरंगा ध्वज नहीं था। कर्नाटक में मुस्लिम छात्राओं ने हिजाब पहनने का मुद्दा गरमाता जा रहा है। हिजाब विवाद के चलते मंगलवार को राज्य के विविध शहरों में हिंसा भी शुरु हो गयी। शिमोगा शहर के सरकारी कॉलेज में तो कुछ छात्रों ने पोल पर भगवा झंडा फहराने का वीडियो भी सामने आया। इस वीडियो को लेकर दावा किया जा रहा है कि इन छात्रों ने कॉलेज में तिरंगा ध्वज उतार के भगवा झंडा फहराया। Was the tricolour replaced with a saffron flag in Shivamogga college, as alleged by Karnataka Cong chief DK Shivakumar? He takes my questions on this and the Karnataka campus hijab face-off live:pic.twitter.com/cwlssLoI3X आर्काइव लिंक #KarnatakaHijabRow@INCKarnatakapresident@DKShivakumarhas tweeted saying replacing National flag with Saffron flag at#Shimogais a breakdown of law and order.And the college should be closed for a week.pic.twitter.com/0Rr3RL4cyn आर्काइव लिंक The situation in some Karnataka educational institutions has gone so out of hand that in one case the National flag was replaced by a saffron flag. I think the affected institutions should be closed for a week to restore law and order. Teaching can continue online. अनुसंधान से पता चलता है कि… इस वीडियो के बारे में पूरी जानकारी लेने के लिए फैक्ट क्रेसेंडो ने शिमोगा के गवर्नमेंट फर्स्ट ग्रेड कॉलेज केप्रिंसिपलधनंजय बीआर से संपर्क किया। वे उस समय घटनास्थल पर मौजूद थे। उन्होंने बताया कि जब ये छात्र भगवा झंडा फहराने के लिए पोल पर चढ़ रहे थे तब पोल पर तिरंगा झंडा नहीं था। वो पोल खाली था। हालांकि छात्रोंने भगवा झंड़ा तो लहराया पर उसे लगाने के लिए राष्ट्रीय ध्वज उतारा नहीं था। उन्होंने फैक्ट क्रेसेंडो के साथ भगवा झंडा फहराने से पहले की एक तस्वीर भी शेयर की है। उसमें साफ दिखता है कि खंबे पर तिरंगा नहीं था। आगे फैक्ट क्रेसेंडो ने शिमोगा के पुलिस अधीक्षक बी.एम. लक्ष्मी प्रसाद से बातचीत की। उन्होंने बताया कि राष्ट्रीय ध्वज को भगवे झंड़े से नहीं बदला गया था। भगवा झंडा फहराने के बाद प्रदर्शनकारियों स",Karnataka: शिमोगा सरकारी कॉलेज में तिरंगा हटाकर नहीं लहराया​ गया भगवा झंड़ा,,REF,REF,REF,False,no_flip,,,False,
508,CA_CHAR_05_HomoglyphPerturbation,टी ट्री ऑयल एथलीट फुट को हर मामले में ठीक कर देता है।,"एनसीसीआईएच के अनुसार कुछ अध्ययनों में टी ट्री ऑयल से एथलीट फुट के लक्षणों में लाभ का संकेत मिला है, लेकिन परिणाम सीमित हैं और पूर्ण इलाज निश्चित नहीं है।",टी ट्री ऑयल एथलीट फुट को​ हर मामले में ठीक कर देता है।,,NEI,REF,REF,False,baseline_failure,,,False,
