row_id,attack_id,language,original_claim,original_evidence,adversarial_claim,adversarial_evidence,gold_label,target_label,edit_granularity,technique_params,validity_flags,skip_reason,injected_evidence_workaround
957,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"इस हफ्ते 'जन नायकन' की चार दिनों में 100 करोड़ के क्लब में एंट्री, 32 करोड़ किया कलेक्शन।",एबीपी न्यूज़: 'जन नायकन' में थलपति विजय लीड रोल में नजर आ रहे हैं. फिल्म को बहुत शानदार रिस्पॉन्स मिल रहा है.,,"एबीपी न्यूज़: 'जन नायकन' में थलपति विजय लीड रोल में नजर आ रहे हैं, और फिल्म ने पहले ही चार दिनों में 100 करोड़ के क्लब में एंट्री करते हुए 32 करोड़ का शानदार कलेक्शन किया है।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
958,EA_CLAIMREWRITE_01_ClaimRewrite,hi,वर्ष 2024 में संसद के दोनों सदनों ने 49 विधेयक पारित किए।,संसदीय कार्य मंत्रालय की वर्षांत समीक्षा 2024 में संसद के दोनों सदनों द्वारा 16 विधेयक पारित होने की जानकारी है।,,"संसदीय कार्य मंत्रालय की वर्षांत समीक्षा 2024 में बताया गया है कि संसद के दोनों सदनों ने 49 विधेयकों पर विचार किया, जिनमें से 16 विधेयक पारित किए गए।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
959,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"लोकसभा आम चुनाव 2024 में कुल पंजीकृत मतदाता संख्या 97,97,51,847 थी।","निर्वाचन आयोग के लोकसभा चुनाव 2024 एटलस में 18वें लोकसभा चुनाव के कुल मतदाता 97,97,51,847 दर्ज हैं।",,"निर्वाचन आयोग के लोकसभा चुनाव 2024 एटलस में दर्शाया गया है कि 18वें लोकसभा चुनाव में कुल पंजीकृत मतदाता संख्या 97,97,51,847 थी, जो इस चुनाव की महत्वपूर्ण विशेषता है।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
960,EA_CLAIMREWRITE_01_ClaimRewrite,hi,मिर्गी में दौरा हमेशा पांच मिनट से अधिक रहता है।,"डब्ल्यूएचओ मिर्गी और दौरे की चर्चा करता है, लेकिन हर दौरे की अवधि पांच मिनट से अधिक होने का नियम स्थापित नहीं करता।",,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
961,EA_CLAIMREWRITE_01_ClaimRewrite,hi,अभिषेक बच्चन ने ऐश्वर्या राय बच्चन से तलाक की अर्जी दाखिल कर दी है।,रिपोर्ट में वायरल दावे की पड़ताल करते हुए कहा गया कि तलाक दाखिल करने का कोई आधिकारिक रिकॉर्ड या परिवार का बयान उपलब्ध नहीं है। सोशल मीडिया पर चल रहे वीडियो और पोस्ट अनुमान आधारित पाए गए।,,"हालांकि रिपोर्ट में तलाक की अर्जी दाखिल करने का कोई आधिकारिक रिकॉर्ड नहीं पाया गया, लेकिन सोशल मीडिया पर चल रहे वीडियो और पोस्ट इस दिशा में संकेत करते हैं कि परिवार में कुछ अनबन की स्थिति है।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
962,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"लोकसभा चुनाव 2024 के छठे चरण में 8 राज्यों/केंद्र शासित प्रदेशों में 1,000 से अधिक उम्मीदवार चुनाव लड़ रहे थे।",पीआईबी की हिंदी विज्ञप्ति के अनुसार छठे चरण में 889 उम्मीदवार चुनाव मैदान में थे।,,"पीआईबी की हिंदी विज्ञप्ति के अनुसार छठे चरण में 8 राज्यों/केंद्र शासित प्रदेशों में 1,000 से अधिक उम्मीदवारों ने चुनाव लड़ने के लिए पंजीकरण कराया था, जिसमें 889 उम्मीदवार चुनाव मैदान में उतरे।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
963,EA_CLAIMREWRITE_01_ClaimRewrite,hi,ग्रामीण प्रशासन के समय पर न पहुंचने से नाराज थे।,लेख में प्रशासन के नहीं पहुंचने पर लोगों के गुस्से का उल्लेख है।,,लेख में बताया गया है कि ग्रामीणों ने प्रशासन के समय पर नहीं पहुंचने के कारण अपनी नाराजगी व्यक्त की।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
964,EA_CLAIMREWRITE_01_ClaimRewrite,hi,दुबई में एक भारतीय कारोबारी के अपहरण और फिरौती वसूलने के मामले में जांच एजेंसियों ने तीन आरोपियों को गिरफ्तार किया।,"गिरफ्तार आरोपियों में से दो को अदालत में पेश करने के बाद न्यायिक हिरासत में जेल भेजा गया, जबकि तीसरे को पूछताछ के लिए पुलिस रिमांड पर लिया गया।",,"दुबई में एक भारतीय कारोबारी के अपहरण और फिरौती वसूलने के मामले में तीन आरोपियों को गिरफ्तार किया गया, जिनमें से दो को अदालत में पेश करके न्यायिक हिरासत में भेज दिया गया है, जबकि तीसरे को आगे की पूछताछ के लिए पुलिस रिमांड पर लिया गया।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
965,EA_CLAIMREWRITE_01_ClaimRewrite,hi,'कौन बनेगा करोड़पति 18' की शूटिंग 1 अगस्त से शुरू होगी।,TV9 भारतवर्ष की खबर में इतना ही है कि 1 अगस्त से KBC 18 की शूटिंग शुरू होने जा रही है. अमिताभ बच्चन इस बार... शेष विवरण रिपोर्ट में नहीं है।,,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
966,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"अलीगढ़ में मुस्लिम जोड़े पर हमले का वीडियो फर्जी, स्क्रिप्टेड ड्रामा असली घटना के रूप में वायरल….","सोशल मीडिया पर एक हैरान कर देने वाला वीडियो तेज़ी से शेयर किया जा रहा है, जिसमें दो लोग ई-रिक्शा में जा रहे एक जोड़े के साथ मारपीट करते हैं। दावा किया जा रहा है कि यह वीडियो उत्तर प्रदेश के अलीगढ़ का है और इसमें एक मुस्लिम जोड़े के साथ मारपीट की जा रही है। वायरल वीडियो के साथ यूजर ने लिखा है- नये भारत मैं अपराधी बेखौफ है बीजेपी सरकार मैं।अपराधियों का राज ऐसा है कि पहले जनता को मारते है उसका वीडियो खुद बना कर सोशल मीडिया पर डालते हैं दबंगों को कोई खौफ नहीं कानून का  अगर कानून का डर खौफ होता तो ये सब जो कर रहे हैं नहीं करते एक मुस्लिम महिला और उसके पति  के साथ जो हो रहा है बो वीडियो में साफ दिख रहा है  बहुत अच्छी बात है  नया भारत तरक्की कर रहा है फेसबुक।आर्काइव अनुसंधान से पता चलता है कि… पड़ताल की शुरुआत में हमने वायरल वीडियो के तस्वीरों का रिवर्स इमेज सर्च किया, परिणाम में वायरल वीडियो  हमें‘@muklesurbhaijaan2.0‘ नाम के एक यूट्यूब चैनल पर मिला। हमने पाया कि 9 जून 2026 को अपलोड किया हुआ यह वीडियो वायरल वीडियो का विस्तृत संस्करण था। पड़ताल में आगे हमने इस यूट्यूब चैनल की और जांच की। इसमें पाया गया कि चैनल के मालिक ने चैनल के विवरण में साफ़ तौर पर बताया था कि यहां अपलोड किए गए सभी वीडियो स्क्रिप्टेड हैं और सिर्फ़ मनोरंजन के मक़सद से बनाए गए हैं, इनमें वास्तविक घटनाओं को नहीं दिखाया गया है। विवरण में लिखा है: “मेरे चैनल के सभी वीडियो मनोरंजन के मकसद से, सुरक्षा को ध्यान में रखते हुए स्क्रिप्टेड और सावधानी से प्लान किए गए हैं। इन्हें सिर्फ़ मनोरंजन के लिए दिखाया जाता है; कृपया बुरा न मानें।” इन जानकारियों से यह साफ होता है कि वायरल वीडियो में दिखाई गई घटना स्क्रिप्टेड थी और इसमें भारत में किसी मुस्लिम जोड़े पर हुए असल हमले की कोई खबर नहीं थी। इस तरह के स्क्रिप्टेड अन्य वीडियो भी यहां मौजूद है, जिनको देखा जा सकता है। वायरल दावे के संदर्भ में आगे हमने कीवर्ड्स का इस्तेमाल करके यह पता लगाने की कोशिश की कि क्या हाल में भारत में ऐसी कोई घटना हुई है। हालांकि, सर्च में ऐसी किसी घटना की पुष्टि करने वाली कोई भरोसेमंद खबर नहीं हमें मिली। क्यूंकि अगर यह दावा सच होता, तो मीडिया में इसकी व्यापक चर्चा हुई होती। निष्कर्ष– तथ्य-जांच के बाद हमने पाया कि, वायरल वीडियो किसी असली घटना से सम",,"सोशल मीडिया पर एक वीडियो तेजी से वायरल हो रहा है, जिसमें एक मुस्लिम जोड़े पर अलीगढ़ में हमले की घटना दिखाई दे रही है। वीडियो में दो लोग ई-रिक्शा में जा रहे इस जोड़े के साथ मारपीट करते नजर आ रहे हैं, और इस घटना को लेकर लोगों में आक्रोश फैल गया है। वायरल वीडियो के साथ उपयोगकर्ताओं ने बीजेपी सरकार पर निशाना साधा है, यह कहते हुए कि अपराधियों का हौसला बुलंद है और कानून का कोई डर नहीं है। इस वीडियो की सच्चाई जानने के लिए जब हमने इसकी जांच की, तो हमें पता चला कि यह वीडियो एक यूट्यूब चैनल पर अपलोड किया गया था, जहां इसे एक असली घटना के रूप में पेश किया गया था। चैनल के विवरण में हालांकि मनोरंजन का उल्लेख किया गया है, लेकिन इस घटना की गंभीरता को नजरअंदाज नहीं किया जा सकता, क्योंकि ऐसे वीडियो समाज में बहस का विषय बन गए हैं। इसके अलावा, हमने यह भी पाया कि हाल में भारत में ऐसी घटनाओं की कोई विश्वसनीय खबरें नहीं आई हैं, जो इस वीडियो की सत्यता को और संदिग्ध बनाती हैं।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
967,EA_CLAIMREWRITE_01_ClaimRewrite,hi,अमाल मलिक तनिष्क बागची पर भड़के।,एबीपी न्यूज़ ने बताया कि सिंगर अमाल मलिक ने तनिष्क बागची पर लगाए आरोपों वाले पोस्ट डिलीट कर दिए हैं.,,"अमाल मलिक ने तनिष्क बागची पर आरोप लगाते हुए अपने विचार सोशल मीडिया पर साझा किए, जिनमें उन्होंने अपनी नाराजगी व्यक्त की।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
968,EA_CLAIMREWRITE_01_ClaimRewrite,hi,कोल्हापुर में हुई मारपीट का पुराना वीडियो महालक्ष्मी मंदिर का बताकर  सांप्रदायिक दावे से वायरल….,"सोशल मीडिया पर एक लड़ाई में शामिल कुछ लोगों का वीडियो तेजी से वायरल हो रहा है। जिसमें दावा किया गया है कि दो मुस्लिम व्यक्ति “अल्लाहु अकबर” के नारे लगाते हुए बीफ़ लेकर मंदिर परिसर में घुस गए थे, जिसके बाद उन्हें पुजारियों ने पकड़कर पीटा। वायरल वीडियो के साथ यूजर ने लिखा है- कोल्हापुर महालक्ष्मी मंदिर में मुस्लिमों ने श्रद्धालुओं पर मांस फेंककर “अल्लाहु अकबर” के नारे लगाए..!लगभग 20 पुजारियों ने मुस्लिमों पर नारियल फेंकते हुए जोरदार कुटाई करके मुंहतोड़ जवाब दिया.. फेसबुक।आर्काइव अनुसंधान से पता चलता है कि… पड़ताल की शुरुआत में हमने वायरल  वीडियो के तस्वीरों का रिवर्स इमेज सर्च किया। परिणाम में वायरल वीडियो हमें एनडीटीवी’ कीवेबसाइटपर प्रकाशित रिपोर्ट में मिली, जिसे  23 मार्च 2026 को प्रकाशित किया गया है। खबर के अनुसार, मामला कोल्हापुर के ज्योतिबा मंदिर का है, जहां दो श्रद्धालुओं को पुजारियों ने पीट दिया था। इसमें कहीं भी कोई सांप्रदायिक आरोप नहीं लगाया गया है। मिली जानकारी की मदद लेते हुए अधिक सर्च करने पर एक और रिपोर्ट हमेंटाइम्स ऑफ इंडिया की वेबसाइट पर मिली। 24 मार्च को प्रकाशित इस  रिपोर्ट के मुताबिक, यह घटना कोल्हापुर के पन्हाला तहसील में स्थित ज्योतिबा मंदिर में 22 मार्च को हुई थी।  और इस मामले में पुलिस ने 17 पुजारियों और 17 श्रद्धालुओं के खिलाफ केस दर्ज किया था। कोडोली पुलिस स्टेशन में दर्ज एफआईआर के हवाले से रिपोर्ट में बताया गया है कि मंदिर आए कुछ श्रद्धालुओं ने एक टूटे हुए नारियल में गुलाल मिलाकर उसे एक पुजारी पर फेंक दिया था। इस बात पर दोनों पक्षों में कहासुनी हुई जो बाद में मारपीट में बदल गई। इसके अलावा, वायरल वीडियो से जुड़ी रिपोर्टें हमेंयहाँ,यहाँऔरयहाँपर भी मिली है। जिनके हवाले से पता चलता है कि,  यह घटना 22 मार्च 2026 को कोल्हापुर के ज्योतिबा मंदिर में हुई थी। जब करीब 15-20 पुजारियों ने दो श्रद्धालुओं पर हमला किया। मंदिर ट्रस्ट ने बताया कि पुजारियों ने तब प्रतिक्रिया दी, जब श्रद्धालुओं ने गुलाल और नारियल फेंककर पूजा-पाठ में बाधा डाली। हालाँकि, श्रद्धालुओं ने आरोप लगाया कि पुजारियों का बर्ताव अनुचित था। पुलिस ने इस घटना को लेकर पुजारियों और श्रद्धालुओं, दोनों के खिलाफ मामले दर्ज किए । इन रिपोर्टों में कोई सबूत नहीं है जिससे यह पता चले कि यह कोई सांप्रदाय",,"सोशल मीडिया पर एक लड़ाई का वीडियो तेजी से वायरल हो रहा है, जिसमें दो मुस्लिम व्यक्तियों को महालक्ष्मी मंदिर में “अल्लाहु अकबर” के नारे लगाते हुए दिखाया गया है, जिसके बाद पुजारियों ने उन्हें पकड़कर पीटा। वायरल वीडियो में यह स्पष्ट हो रहा है कि कोल्हापुर में मुस्लिम समुदाय ने श्रद्धालुओं पर मांस फेंका और मंदिर परिसर में हंगामा किया, जिसके जवाब में लगभग 20 पुजारियों ने उन्हें नारियल फेंकते हुए मुंहतोड़ जवाब दिया। रिपोर्टों के अनुसार, यह घटना कोल्हापुर के ज्योतिबा मंदिर में हुई थी, जहां श्रद्धालुओं और पुजारियों के बीच विवाद बढ़ गया था। मंदिर ट्रस्ट ने इस बात की पुष्टि की है कि पुजारियों ने श्रद्धालुओं के द्वारा पूजा-पाठ में बाधा डालने पर प्रतिक्रिया व्यक्त की थी, जबकि श्रद्धालुओं का आरोप है कि पुजारियों का बर्ताव अनुचित था।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
969,EA_CLAIMREWRITE_01_ClaimRewrite,hi,वित्त वर्ष 2025-26 के लिए प्रधानमंत्री उज्ज्वला योजना लाभार्थियों को लक्षित सब्सिडी जारी रखने को मंजूरी दी गई।,प्रधानमंत्री कार्यालय की हिंदी विज्ञप्ति में वित्त वर्ष 2025-26 के लिए उज्ज्वला लाभार्थियों को लक्षित सब्सिडी जारी रखने की मंजूरी है।,,प्रधानमंत्री कार्यालय की हिंदी विज्ञप्ति में यह स्पष्ट किया गया है कि वित्त वर्ष 2025-26 के लिए उज्ज्वला योजना के लाभार्थियों को लक्षित सब्सिडी जारी रखने का निर्णय लिया गया है।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
970,EA_CLAIMREWRITE_01_ClaimRewrite,hi,पिछले 10 वर्षों में अपर गंगा बेसिन के छह जिलों में कुल 57 घटनाएं दर्ज की गईं।,लेख में छह जिलों में 57 घटनाओं का उल्लेख है।,,"पिछले एक दशक में अपर गंगा बेसिन के छह जिलों में घटनाओं की संख्या 57 तक पहुंच गई है, जो इस क्षेत्र में सुरक्षा और प्रबंधन की चुनौतियों को उजागर करती है।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
971,EA_CLAIMREWRITE_01_ClaimRewrite,hi,उत्तराखंड सरकार ने खलियाण गांव के पुनर्वास के लिए ₹100 करोड़ के विशेष राहत पैकेज की घोषणा की।,लेख में ऐसी किसी राहत राशि या पुनर्वास पैकेज की घोषणा का उल्लेख नहीं है।,,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
972,EA_CLAIMREWRITE_01_ClaimRewrite,hi,केंद्रीय मंत्रिमंडल ने 27 अगस्त 2025 को पीएम स्वनिधि योजना के पुनर्गठन और विस्तार को मंजूरी दी।,पीआईबी की हिंदी विज्ञप्ति में 27 अगस्त 2025 को केंद्रीय मंत्रिमंडल द्वारा पीएम स्वनिधि योजना के पुनर्गठन और विस्तार की मंजूरी का उल्लेख है।,,पीआईबी की हिंदी विज्ञप्ति में स्पष्ट रूप से उल्लेख किया गया है कि केंद्रीय मंत्रिमंडल ने 27 अगस्त 2025 को पीएम स्वनिधि योजना के पुनर्गठन और विस्तार को मंजूरी दी।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
973,EA_CLAIMREWRITE_01_ClaimRewrite,hi,भारत-नेपाल सीमा पर सुपौल जिले के भीमनगर चेक पोस्ट पर एसएसबी ने बाल श्रम के लिए ले जाए जा रहे 8 नाबालिग बच्चों को बचाकर 2 तस्करों को गिरफ्तार किया।,जांच में सामने आया कि गिरफ्तार तस्करों ने बच्चों के परिजनों को यात्रा का झांसा देकर बहला-फुसलाकर बाल श्रम के लिए भारत में अवैध रूप से काम कराया था।,,"जांच में यह स्पष्ट हुआ कि गिरफ्तार तस्करों ने बच्चों के परिजनों को यात्रा का झांसा देकर बहला-फुसलाकर उन्हें भारत में बाल श्रम के लिए ले जाने की योजना बनाई थी, जिससे एसएसबी ने समय रहते कार्रवाई की और बच्चों को सुरक्षित बचाया।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
974,EA_CLAIMREWRITE_01_ClaimRewrite,hi,चक्रवात Ditwah के कारण चेन्नई मेट्रो सेवा पूरी तरह बंद कर दी गई थी।,लेख में चेन्नई मेट्रो सेवा के संचालन या बंद होने का कोई उल्लेख नहीं है।,,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
975,EA_CLAIMREWRITE_01_ClaimRewrite,hi,myScheme नागरिकों को पात्रता के आधार पर सरकारी योजनाएं खोजने में मदद करता है।,myScheme के हिंदी पृष्ठ पर पात्रता के आधार पर योजनाएं खोजने की सुविधा का वर्णन है।,,"myScheme के हिंदी पृष्ठ पर नागरिकों को पात्रता के आधार पर विभिन्न सरकारी योजनाओं को प्रभावी ढंग से खोजने की सुविधा प्रदान की गई है, जिससे वे आसानी से अपनी आवश्यकताओं के अनुसार योजनाएं प्राप्त कर सकते हैं।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
976,EA_CLAIMREWRITE_01_ClaimRewrite,hi,लेख के अनुसार बदरीनाथ हाईवे पर भूस्खलन रोकने के लिए कोई कार्य शुरू नहीं किया गया है।,लेख में स्पष्ट रूप से बीआरओ द्वारा कार्य शुरू किए जाने का उल्लेख है।,,"हाल ही में आई रिपोर्ट के अनुसार, बदरीनाथ हाईवे पर भूस्खलन रोकने के लिए बीआरओ द्वारा कोई कार्य प्रारंभ नहीं किया गया है।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
977,EA_CLAIMREWRITE_01_ClaimRewrite,hi,नाले का जलस्तर अधिक होने के कारण लोग पैदल भी आवाजाही नहीं कर सके।,लेख में जलस्तर अधिक होने से पैदल आवागमन भी बाधित होने की बात कही गई है।,,लेख में बताया गया है कि नाले का जलस्तर इतना अधिक हो गया था कि इससे लोगों की पैदल आवाजाही पूरी तरह से बाधित हो गई।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
978,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"टाइप 2 मधुमेह की रोकथाम के लिए प्रतिदिन ठीक 7,500 कदम चलना सभी वयस्कों के लिए पर्याप्त है।","डब्ल्यूएचओ नियमित शारीरिक गतिविधि और प्रति सप्ताह कम से कम 150 मिनट मध्यम व्यायाम की सलाह देता है, लेकिन सभी वयस्कों के लिए ठीक 7,500 कदम को पर्याप्त सीमा नहीं बताता।",,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
979,EA_CLAIMREWRITE_01_ClaimRewrite,hi,देहरादून का तापमान नौ डिग्री गिरकर 21 डिग्री सेल्सियस पहुंच गया।,लेख में तापमान नौ डिग्री गिरने और 21 डिग्री होने का उल्लेख है।,,"हाल के एक लेख में बताया गया है कि देहरादून का तापमान 21 डिग्री सेल्सियस तक गिर गया, जो कि पिछले दिनों के तापमान से नौ डिग्री की कमी दर्शाता है।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
980,EA_CLAIMREWRITE_01_ClaimRewrite,hi,"पीएम मुद्रा योजना के तहत ऋण को शिशु, किशोर और तरुण श्रेणियों में बांटा गया है।","आज तक की हिंदी रिपोर्ट में पीएम मुद्रा ऋण की शिशु, किशोर और तरुण श्रेणियां बताई गई हैं।",,"आज तक की हिंदी रिपोर्ट में स्पष्ट रूप से उल्लेख किया गया है कि पीएम मुद्रा योजना के तहत ऋण को शिशु, किशोर और तरुण श्रेणियों में बांटा गया है, जिससे विभिन्न स्तरों पर उद्यमिता को बढ़ावा मिलता है।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
981,EA_CLAIMREWRITE_01_ClaimRewrite,hi,17 जून 2026 तक मिजोरम में जल जीवन मिशन के अंतर्गत ग्रामीण नल जल कवरेज 100 प्रतिशत था।,पीआईबी की हिंदी विज्ञप्ति में 17 जून 2026 की स्थिति पर मिजोरम के लिए जल जीवन मिशन कवरेज 100 प्रतिशत दर्ज है।,,पीआईबी की हिंदी विज्ञप्ति में बताया गया है कि मिजोरम में जल जीवन मिशन के अंतर्गत 17 जून 2026 तक ग्रामीण नल जल कवरेज 100 प्रतिशत हो चुका है।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
982,EA_CLAIMREWRITE_01_ClaimRewrite,hi,'लगान' और 'गदर' जैसी फिल्में 2026 में 25 साल पूरे करेंगी।,"न्यूज़बाइट्स हिंदी की रिपोर्ट में दर्ज है कि 2001 बॉलीवुड के इतिहास में बेहद खास माना जाता है। इस वर्ष कई ऐसी यादगार फिल्में रिलीज हुईं, जिन्होंने दर्शकों का दिल जीतने के साथ बॉक्स ऑफिस पर भी शानदार सफलता हासिल की।",,"न्यूज़बाइट्स हिंदी की रिपोर्ट में दर्ज है कि 2001 बॉलीवुड के इतिहास में बेहद खास माना जाता है, क्योंकि इसी वर्ष 'लगान' और 'गदर' जैसी यादगार फिल्में रिलीज हुईं, जो 2026 में 25 साल पूरे करेंगी।",SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
983,EA_CLAIMREWRITE_01_ClaimRewrite,hi,केंद्र सरकार ने मनीष तिवारी की मांग स्वीकार करते हुए एअर इंडिया को वापस सरकारी नियंत्रण में लेने की घोषणा कर दी।,लेख में सरकार द्वारा ऐसी किसी घोषणा का उल्लेख नहीं है।,,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
984,EA_CLAIMREWRITE_01_ClaimRewrite,hi,लेख में वर्ष 2023 की प्राकृतिक आपदाओं से हुए कुल वैश्विक आर्थिक नुकसान का आधिकारिक आंकड़ा जारी किया गया है।,लेख में कुल वैश्विक आर्थिक नुकसान का कोई समेकित आधिकारिक आंकड़ा नहीं दिया गया है.,,,NEI,SUP,sentence,{},"{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",nei_claim_not_targeted,False
985,EA_CLAIMREWRITE_01_ClaimRewrite,hi,वर्तमान चिकित्सा विज्ञान में अस्थमा को जड़ से खत्म करने का इलाज उपलब्ध है।,"विश्व स्वास्थ्य संगठन के अनुसार, अस्थमा को ठीक (इलाज) नहीं किया जा सकता है, लेकिन इनहेल्ड दवाओं के उपयोग से इसके लक्षणों को नियंत्रित किया जा सकता है।",,"विश्व स्वास्थ्य संगठन के अनुसार, अस्थमा के लक्षणों को नियंत्रित करने के लिए इनहेल्ड दवाओं का उपयोग किया जाता है, जो वर्तमान चिकित्सा विज्ञान में अस्थमा के प्रभावी उपचार की दिशा में एक महत्वपूर्ण कदम है।",REF,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
986,EA_CLAIMREWRITE_01_ClaimRewrite,hi,मतदाता सूची के विशेष गहन पुनरीक्षण का तीसरा चरण 16 राज्यों और 3 केंद्र शासित प्रदेशों में संचालित करने का निर्देश दिया गया था।,पीआईबी की हिंदी विज्ञप्ति में निर्वाचन आयोग द्वारा 16 राज्यों और 3 केंद्र शासित प्रदेशों में विशेष गहन पुनरीक्षण के तीसरे चरण का निर्देश बताया गया है।,,निर्वाचन आयोग ने पीआईबी की हिंदी विज्ञप्ति के माध्यम से यह स्पष्ट किया है कि विशेष गहन पुनरीक्षण का तीसरा चरण 16 राज्यों और 3 केंद्र शासित प्रदेशों में सफलतापूर्वक संचालित किया जा रहा है।,SUP,SUP,sentence,"{""attack_name"": ""Claim-Aligned Re-Writing""}","{""fluency_checked"": false, ""label_consistent"": true, ""meaning_preserved"": false}",,False
